sku_id,user_type,category,product_type,product_name,product_image,material_description,common_price,mrp,minimum_stock,updatedDate,insertedDate
fbr08hr0121p07,Individual,Food,Basmati rice,Fortune classic briyani basmati rice 5kg,https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/01_0011_Classic-5Kg--Basmati-Rice-New_FOP.png,FORTUNE CLASSIC BIRYANI BR - 4X5KG CAR,2808,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fnr02hr0122b08v1,Individual,Food,Non basmati,Fortune sona masoori regular 10kg,https://cdn.yellowmessenger.com/EbxsvIeszurT1591792142459.jpg,FORTUNE SONA MASOORI REGULAR-4X10KG,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fnr02hr0122p07,Individual,Food,Non basmati,Fortune sona masoori regular 5kg,https://cdn.yellowmessenger.com/d4gvFHUR6b1t1591381720983.jpg,FORTUNE SONA MASOORI REGULAR - 4X5KG,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fnr02hr0125p07,Individual,Food,Non basmati,Fortune sona masoori supreme 5kg,https://cdn.yellowmessenger.com/lmyfWTnhJ4CH1591792247542.jpg,FORTUNE SONA MASOORI SUPREME - 4X5KG,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fnr02hr0137p02v1,Individual,Food,Ready to Cook,Bengali khichdi 200g,https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/Sunlite-5ltr-Jar-Fortfied-new_0003_Bengali-khichdi_1.png,FOR SUPERFOOD BENGALI KHICHDI 60X200G,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fnr04hr0141b08,Individual,Food,Non basmati,Fortune banskathi 10kg,https://cdn.yellowmessenger.com/rQMXlzECk9q51591382036152.jpg,FORTUNE BANSKATHI-4X10KG WPP BAG,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fnugg3061p01,Individual,Food,Nugget,Fortune soya bari 50gm,https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/soya-chunk-new-pack---left.jpg?h=250&la=en&w=195&hash=49c48dbd90efd40a5ff9564721d63d3f,FORTUNE SOYA BARI 320X50GM PCH(BAG),,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fnugg3061p01s1,Individual,Food,Nugget,Fortune soya bari 50gm,https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/soya-chunk-new-pack---left.jpg?h=250&la=en&w=195&hash=49c48dbd90efd40a5ff9564721d63d3f,FORTUNE SOYA BARI 320X45GM PCH 10% EX,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fnugg3061p02,Individual,Food,Nugget,Fortune soya bari 90 gm,https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/soya-chunk-new-pack---left.jpg?h=250&la=en&w=195&hash=49c48dbd90efd40a5ff9564721d63d3f,FORTUNE SOYA BARI 160X90GM PCH (BAG),,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fnugg3061p04,Individual,Food,Nugget,Fortune soya bari 200gm,https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/02_0021_Soya-Chunks-200g---3D_0.png,FORTUNE SOYA BARI 200GMX50 LC,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fnugg3061p04s1,Individual,Food,Nugget,Fortune soya bari 200gm,https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/02_0021_Soya-Chunks-200g---3D_0.png,FORTUNE SOYA BARI 50X200G  LC 25GM EX SC,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fnugg3061p07,Individual,Food,Nugget,Fortune soya bari 1kg,https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/02_0024_Soya-Chanks-1KG--FOP_0.png,FORTUNE SOYA BARI 20X1KG PCH (BAG),,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fnugg3061p07s1,Individual,Food,Nugget,Fortune soya bari 1kg,https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/02_0024_Soya-Chanks-1KG--FOP_0.png,FORTUNE SOYA BARI 20X1KG PCH 10% EX,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fpuls9121b07,Individual,Food,Pulses,Arhar dal unpolished 1 kg,https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/225x265_Products_0017_Arhar-Dal-1kg-FOP.png,FORTUNE ARHAR DAL UNPOLISHED 20X1KG BAG,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fpuls9121p07,Individual,Food,Pulses,Arhar dal unpolished 1 kg,https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/225x265_Products_0017_Arhar-Dal-1kg-FOP.png,FORTUNE ARHAR DAL UNPOLISHED 10X1 KG PCH,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fpuls9141p07,Individual,Food,Pulses,Arhar dal popular 1 kg,https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/1kg_Arhar_Front_1.png,FORTUNE ARHAR DAL POPULAR 20 X1 KG PCH,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
zfbr08hr0121p04,Individual,Food,Basmati rice,Fortune classic briyani basmati rice 1kg,https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/Biryani%20Classic%201Kg-01%20FOP_1.jpg,FORTUNE CLASSIC BIRYANI BR - 1 KG POUCH,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fsugr14251p07,Individual,Food,Sugar,Fortune Sugar 1KG,https://www.adaniwilmar.com/-/media/Project/Wilmar/Businesses/consumer-essentials/Fortune-Unpolished-ArharToor-Dal/Fortune-Sugar.jpg?h=250&la=en&w=195&hash=9A05C8DA2A738A8E72D0901D40180315,FORTUNE SUGAR 25 X 1KG BAG,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fpuls7141p06,Individual,Food,Pulses,Fortune Masoor 500gm,0,FORTUNE MASOOR CHHANTI 20X500 GRM PCH,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fpuls7141p07,Individual,Food,Pulses,Fortune Masoor 1KG,0,FORTUNE MASOOR CHHANTI 10x1 KG PCH,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fatta5091b10w2,Bakery,Food,Atta,Fortune  chakki atta 10kg (3 pc),https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/16.jpg?h=250&la=en&w=195&hash=6301293f968e06be983b6437ae65ef00,FORTUNE REGULAR CHAKKI ATTA 3X10KG W2,1050,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fatta5091b10w2,Retailers,Food,Atta,Fortune  chakki atta 10kg (3 pc),https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/16.jpg?h=250&la=en&w=195&hash=6301293f968e06be983b6437ae65ef00,FORTUNE REGULAR CHAKKI ATTA 3X10KG W2,1050,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fatta5091p07w1,Restaurants,Food,Atta,Fortune  chakki atta 30kg,https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/16.jpg?h=250&la=en&w=195&hash=6301293f968e06be983b6437ae65ef00,FORTUNE REGULAR CHAKKI ATTA 30X1KG W1,1050,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fatta5091p07w1,Bakery,Food,Atta,Fortune  chakki atta 30kg,https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/16.jpg?h=250&la=en&w=195&hash=6301293f968e06be983b6437ae65ef00,FORTUNE REGULAR CHAKKI ATTA 30X1KG W1,1050,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fatta5091p07w1,Retailers,Food,Atta,Fortune  chakki atta 30kg,https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/16.jpg?h=250&la=en&w=195&hash=6301293f968e06be983b6437ae65ef00,FORTUNE REGULAR CHAKKI ATTA 30X1KG W1,1050,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fatta5091p07w2,Restaurants,Food,Atta,Fortune  chakki atta 30kg,https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/16.jpg?h=250&la=en&w=195&hash=6301293f968e06be983b6437ae65ef00,FORTUNE REGULAR CHAKKI ATTA 30X1KG W2,1050,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fatta5091p07w2,Bakery,Food,Atta,Fortune  chakki atta 30kg,https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/16.jpg?h=250&la=en&w=195&hash=6301293f968e06be983b6437ae65ef00,FORTUNE REGULAR CHAKKI ATTA 30X1KG W2,1050,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fatta5091p07w2,Retailers,Food,Atta,Fortune  chakki atta 30kg,https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/16.jpg?h=250&la=en&w=195&hash=6301293f968e06be983b6437ae65ef00,FORTUNE REGULAR CHAKKI ATTA 30X1KG W2,1050,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fatta5091b09w2,Bakery,Food,Atta,Fortune  chakki atta 5kg (6 pc),https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/16.jpg?h=250&la=en&w=195&hash=6301293f968e06be983b6437ae65ef00,FORTUNE REGULAR CHAKKI ATTA 6X5KG W2,1050,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fatta5091b09w2,Retailers,Food,Atta,Fortune  chakki atta 5kg (6 pc),https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/16.jpg?h=250&la=en&w=195&hash=6301293f968e06be983b6437ae65ef00,FORTUNE REGULAR CHAKKI ATTA 6X5KG W2,1050,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1021p07,Individual,Food,Besan,Fortune besan 1 kg,https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/fortunechanadal.jpg?h=250&la=en&w=195&hash=560320eae3db3a90db42c5625b916ec8,FORTUNE CHANA BESAN GARGARA 20X1 KG PCH,1560,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1013b10r,Bakery,Food,Besan,Fortune besan 10 kg,0,CHANA BESAN SF 10 KG BAG(RED),765,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1013b10r,Retailers,Food,Besan,Fortune besan 10 kg,0,CHANA BESAN SF 10 KG BAG(RED),765,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1011b10,Bakery,Food,Besan,Fortune besan 10 kg,0,FORTUNE CHANA BESAN SUPERFINE 1X10KG BAG,765,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1011b10,Retailers,Food,Besan,Fortune besan 10 kg,0,FORTUNE CHANA BESAN SUPERFINE 1X10KG BAG,765,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1013b10,Bakery,Food,Besan,Fortune besan 10 kg superfine,0,BESAN 10 KG SUPERFINE,765,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1013b10,Retailers,Food,Besan,Fortune besan 10 kg superfine,0,BESAN 10 KG SUPERFINE,765,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1021p07,Restaurants,Food,Besan,Fortune besan 20 kg,0,FORTUNE CHANA BESAN GARGARA 20X1 KG PCH,1560,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1021p07,Bakery,Food,Besan,Fortune besan 20 kg,0,FORTUNE CHANA BESAN GARGARA 20X1 KG PCH,1560,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1021p07,Retailers,Food,Besan,Fortune besan 20 kg,0,FORTUNE CHANA BESAN GARGARA 20X1 KG PCH,1560,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1011p07,Bakery,Food,Besan,Fortune besan 20 kg,0,FORTUNE CHANA BESAN SF 20X1 KG PCH,1560,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1011p07,Retailers,Food,Besan,Fortune besan 20 kg,0,FORTUNE CHANA BESAN SF 20X1 KG PCH,1560,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0101p07,Bakery,Food,Basmati rice,Fortune briyani special rice 5kg (4pc),https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/01_0012_Biriyani-Special-5Kg-Basmati-Rice-New_FOP.png,FORTUNE BIRYSPB RICE ST FG 4X5KG PP CAR,2120,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0101p07,Retailers,Food,Basmati rice,Fortune briyani special rice 5kg (4pc),https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/01_0012_Biriyani-Special-5Kg-Basmati-Rice-New_FOP.png,FORTUNE BIRYSPB RICE ST FG 4X5KG PP CAR,2120,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1024b10,Bakery,Food,Besan,Fortune chana besan 10 kg,0,FC CHANA BESAN GARGARA 1X10 KG BAG,765,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1024b10,Retailers,Food,Besan,Fortune chana besan 10 kg,0,FC CHANA BESAN GARGARA 1X10 KG BAG,765,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1014b10,Bakery,Food,Besan,Fortune chana besan 10 kg superfine,0,FC CHANA BESAN 1X10 KG SUPERFINE,765,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa1014b10,Retailers,Food,Besan,Fortune chana besan 10 kg superfine,0,FC CHANA BESAN 1X10 KG SUPERFINE,765,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr08hr0121p07,Bakery,Food,Basmati rice,Fortune classic briyani rice 5kg (4pc),https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/01_0011_Classic-5Kg--Basmati-Rice-New_FOP.png,FORTUNE CLASSIC BIRYANI BR - 4X5KG CAR,2808,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr08hr0121p07,Retailers,Food,Basmati rice,Fortune classic briyani rice 5kg (4pc),https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/01_0011_Classic-5Kg--Basmati-Rice-New_FOP.png,FORTUNE CLASSIC BIRYANI BR - 4X5KG CAR,2808,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0103b10,Bakery,Food,Basmati rice,Fortune golden chef 25kg,https://cdn.yellowmessenger.com/zMgMQGlVqVCg1591790800140.jpg,FORTUNE GLDNCHF ST RICE FG 1X25KG NW BAG,2125,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0103b10,Retailers,Food,Basmati rice,Fortune golden chef 25kg,https://cdn.yellowmessenger.com/zMgMQGlVqVCg1591790800140.jpg,FORTUNE GLDNCHF ST RICE FG 1X25KG NW BAG,2125,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0103b10v2,Bakery,Food,Basmati rice,Fortune golden chef 25kg,https://cdn.yellowmessenger.com/jrq1ohJt6f0Q1591791137922.jpg,FORTUNE GOLDEN CHEF ALA CARTE 1X25KG BAG,2125,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0103b10v2,Retailers,Food,Basmati rice,Fortune golden chef 25kg,https://cdn.yellowmessenger.com/jrq1ohJt6f0Q1591791137922.jpg,FORTUNE GOLDEN CHEF ALA CARTE 1X25KG BAG,2125,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0103b10v3,Bakery,Food,Basmati rice,Fortune golden chef 25kg,https://cdn.yellowmessenger.com/7JhIWkTjxNmM1591791300807.jpg,FORTUNE GOLDEN CHEF CELE 1X25KG BAG,2125,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0103b10v3,Retailers,Food,Basmati rice,Fortune golden chef 25kg,https://cdn.yellowmessenger.com/7JhIWkTjxNmM1591791300807.jpg,FORTUNE GOLDEN CHEF CELE 1X25KG BAG,2125,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
eblen75j07,Individual,Oils,Groundnut activ oil,Fortune Groundnut active oil 5 lt,https://cdn.yellowmessenger.com/7OEnGojBa6LX1593064407807.jpg,FORTUNE GN ACTIV 4 X 5 LT JAR,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0102p07,Bakery,Food,Basmati rice,Fortune hamesha 5kg (4pc),https://cdn.yellowmessenger.com/S7Ao0bNOHmcD1591381153537.jpg,FORTUNE EVERYDAY HAMESHA ST 4X5 KG,1120,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0102p07,Retailers,Food,Basmati rice,Fortune hamesha 5kg (4pc),https://cdn.yellowmessenger.com/S7Ao0bNOHmcD1591381153537.jpg,FORTUNE EVERYDAY HAMESHA ST 4X5 KG,1120,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
ekgmo01p03v2,Bakery,Oils,Kachi ghani mustard oil,Fortune kachi ghani mustard oil 1 lt (12 pch),https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/02_0000_KGMO-new-1ltr-pouch-pack.png,FORTUNE KGMO 16 X 1 LT PCH,1877,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
ekgmo01p03v2,Retailers,Oils,Kachi ghani mustard oil,Fortune kachi ghani mustard oil 1 lt (12 pch),https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/02_0000_KGMO-new-1ltr-pouch-pack.png,FORTUNE KGMO 16 X 1 LT PCH,1877,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
ekgmo01e03,Bakery,Oils,Kachi ghani mustard oil,Fortune kachi ghani mustard oil 1 lt (12 pet),"https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/225x265_Products_0011_Kachi-ghani-new-1ltr-pet.png
",FORTUNE KGMO 12 X 1 LT PET,1458,2000,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
ekgmo01e03,Retailers,Oils,Kachi ghani mustard oil,Fortune kachi ghani mustard oil 1 lt (12 pet),"https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/225x265_Products_0011_Kachi-ghani-new-1ltr-pet.png
",FORTUNE KGMO 12 X 1 LT PET,1458,2000,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa2013b10,Bakery,Food,Besan,Fortune matar besan 10 kg,0,SUPER FINE MATAR BESAN 1X10KG BAG,765,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbesa2013b10,Retailers,Food,Besan,Fortune matar besan 10 kg,0,SUPER FINE MATAR BESAN 1X10KG BAG,765,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fatta5091p07w2,Individual,Food,Atta,Fortune regular chakki atta 1kg,https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/16.jpg?h=250&la=en&w=195&hash=6301293f968e06be983b6437ae65ef00,FORTUNE REGULAR CHAKKI ATTA 30X1KG W2,1050,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01du0102p07,Bakery,Food,Basmati rice,Fortune rozana rice 5kg (4pc),https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/01_0006_Rozana-Basmati-Rice-New_FOP.png,FORTUNE EVERYDAY ROZANA STEAM 4X5 KG,1170,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01du0102p07,Retailers,Food,Basmati rice,Fortune rozana rice 5kg (4pc),https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/01_0006_Rozana-Basmati-Rice-New_FOP.png,FORTUNE EVERYDAY ROZANA STEAM 4X5 KG,1170,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01bl0115p07,Bakery,Food,Basmati rice,Fortune rozana rice 5kg (4pc),https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/01_0006_Rozana-Basmati-Rice-New_FOP.png,FORTUNE ROZANA ST RICE T/D  4X5KG PH CAR,1170,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01bl0115p07,Retailers,Food,Basmati rice,Fortune rozana rice 5kg (4pc),https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/01_0006_Rozana-Basmati-Rice-New_FOP.png,FORTUNE ROZANA ST RICE T/D  4X5KG PH CAR,1170,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
ersfo01p03v2,Bakery,Oils,Sun flower oil,Fortune sun flower oil 1lt (16 pack),https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/02_0008_Sun-Light_1Ltr_PCH_New-Pack.png,FORTUNE REF SF OIL 16 X 1 LT PCH,1786,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
ersfo01p03v2,Retailers,Oils,Sun flower oil,Fortune sun flower oil 1lt (16 pack),https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/02_0008_Sun-Light_1Ltr_PCH_New-Pack.png,FORTUNE REF SF OIL 16 X 1 LT PCH,1786,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0110p04,individual,Food,Basmati rice,Fortune super 25% extra 1.25Kg,https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/01_0015_Super-1Kg-25%25-Extra-01-FOP_1.png,FORTUNE SUPER 25% BR RAW FG 20X1.25KG,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr01hr0110p07,Individual,Food,Basmati rice,Fortune super 25% extra 5 Kg,https://cdn.yellowmessenger.com/nJ6M1nfGpd881591792704028.JPG,FORTUNE SUPER 25% BR RAW FG 4X6.25KG,,542,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fbr02du0110p07,Individual,Food,Basmati rice,Fortune super dubar 5kg,https://cdn.yellowmessenger.com/nJ6M1nfGpd881591792704028.JPG,FORTUNE SUPER DUBAR RW BR 4X5KG,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
eblen03p03v2,Individual,Oils,Blend,Fortune vivo blended 1 lt,https://cdn.yellowmessenger.com/DPja1o59cwp11592815776525.jpg,FORTUNE VIVO POUCH 12X1 LT Pch,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
eblen03j07,Individual,Oils,Blend,Fortune vivo blended 5 lt,https://cdn.yellowmessenger.com/IYpKSEGeXCtV1592816392100.jpg,FORTUNE VIVO BLENDED OIL 4 X 5L JAR,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fnr02hr0126b07,Individual,Food,Non basmati,Fortune wada kolam raw - 5kg,https://cdn.yellowmessenger.com/vasfJxQRSkTc1591381944456.jpg,FORTUNE WADA KOLAM RAW - 4X5KG,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
fnr02hr0137p02,Individual,Food,Ready to Cook,Gujrati khichdi 200g,https://d212y4fjk9i0rg.cloudfront.net/sites/default/files/Sunlite-5ltr-Jar-Fortfied-new_0004_Gujrati-khichdi_1.png,FOR SUPERFOOD GUJARATI KHICHDI 60X200G,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
nsoapc01w0202b,Individual,Soap,Soap,Lily soap 100 gm,https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/lily-soap-ff.jpg?h=250&la=en&w=195&hash=c7e58f289090e9a0463cdd71978b5e47,LIFE LOVELY LILY SOAP 30X5X100G BUNDLE,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
nsoapc01w01020,Restaurants,Soap,Soap,Lily soap 75g      (Bundle of 144),https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/lily-soap-ff.jpg?h=250&la=en&w=195&hash=c7e58f289090e9a0463cdd71978b5e47,ALIFE LOVELY LILY SOAP 4X36X75G BUNDLE,1728,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
nsoapc01w01020,Bakery,Soap,Soap,Lily soap 75g      (Bundle of 144),https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/lily-soap-ff.jpg?h=250&la=en&w=195&hash=c7e58f289090e9a0463cdd71978b5e47,ALIFE LOVELY LILY SOAP 4X36X75G BUNDLE,1728,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
nsoapc01w01020,Retailers,Soap,Soap,Lily soap 75g      (Bundle of 144),https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/lily-soap-ff.jpg?h=250&la=en&w=195&hash=c7e58f289090e9a0463cdd71978b5e47,ALIFE LOVELY LILY SOAP 4X36X75G BUNDLE,1728,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
nsoapc01w010201b,Individual,Soap,Soap,Lily soap 75g (Pack of 4),https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/lily-soap-ff.jpg?h=250&la=en&w=195&hash=c7e58f289090e9a0463cdd71978b5e47,ALIFE LOVELY LILY SOAP 4X36X75G BUNDLE,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
nsoapc01w0201b,Individual,Soap,Soap,Lime soap 100 gm,"https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/lime-soap-ff.jpg?h=250&la=en&w=195&hash=b7a16858e4edd1f376b78908800d7cac
",ALIFE LIVELY LIME SOAP 30X5X100G BUNDLE,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
nsoapc01w01010,Restaurants,Soap,Soap,Lime soap 75G    (Bundle of 144),"https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/lime-soap-ff.jpg?h=250&la=en&w=195&hash=b7a16858e4edd1f376b78908800d7cac
",ALIFE LIVELY LIME SOAP 4X36X75G BUNDLE,1728,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
nsoapc01w01010,Bakery,Soap,Soap,Lime soap 75G    (Bundle of 144),"https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/lime-soap-ff.jpg?h=250&la=en&w=195&hash=b7a16858e4edd1f376b78908800d7cac
",ALIFE LIVELY LIME SOAP 4X36X75G BUNDLE,1728,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
nsoapc01w01010,Retailers,Soap,Soap,Lime soap 75G    (Bundle of 144),"https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/lime-soap-ff.jpg?h=250&la=en&w=195&hash=b7a16858e4edd1f376b78908800d7cac
",ALIFE LIVELY LIME SOAP 4X36X75G BUNDLE,1728,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
nsoapc01w01010,Individual,Soap,Soap,Lime soap 75g (Pack of 4),"https://www.adaniwilmar.com/-/media/project/wilmar/businesses/consumer-essentials/lime-soap-ff.jpg?h=250&la=en&w=195&hash=b7a16858e4edd1f376b78908800d7cac
",ALIFE LIVELY LIME SOAP 4X36X75G BUNDLE,,,,2020-07-01T13:24:30.790Z,2020-07-01T13:24:30.790Z
